No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit
905	flutter_barcode_sdk	A Flutter plugin for Dynamsoft Barcode Reader SDK. It covers Android, iOS, Web, Windows, Linux and macOS, supporting linear barcode, QR Code, DataMatrix, MaxiCode, PDF417, etc.	2.2.0	83.20114419451306	97	34	11	0	yushulx	yushulx.me	MIT	2022-12-14T07:48:52.000Z
906	pdf_image_renderer	A package that allows fast and simple rendering of pdfs using the native renderers of the OS.	0.7.0	83.16647163351104	9	5	3	2	cloudacy	cloudacy.com	MIT	2022-11-05T15:31:41.000Z
907	stash_memory	Memory storage extension for the stash API. Provides support to store vaults  and caches in-memory	4.4.1	83.11446279200797	4	72	10	0	ivoleitao	ivoleitao.dev	MIT	2022-12-05T23:19:18.000Z
908	dough	This library provides widgets that can be used to create a smooshy user interface.	1.0.3	83.0451176700039	352	524	21	3	josiahsrc	josiahsaunders.com	MIT	2022-05-17T19:48:54.000Z
909	dart_bip32_bip44	Library implementing Bitcoins BIP32 (Hierarchical Deterministic key derivation) specification in a Flutter friendly fashion.	0.2.0	83.03211545962814	8	4	1	2	k1rak1ra		NOASSERTION	2021-07-07T01:13:49.000Z
910	nylo_framework	Micro-framework for Flutter that's built to simplify app development for Flutter projects.	3.4.0	83.01044510900186	42	24	5	1	nylo-core	nylo.dev	MIT	2022-12-08T20:08:25.000Z
911	cupertino_lists	Package that implements iOS-style grouped lists.	1.0.1	83.00611103887661	41	13	1	1	ivirtex	ivirtex.dev	MIT	2022-04-22T18:37:34.000Z
912	widget_loading	An easy way to hide a widget when you have nothing to show yet and need a loading animation at the same time.	0.3.2	82.99744289862609	56	9	1	0	SplashByte	splashbyte.dev	BSD-3-Clause	2022-06-13T11:09:16.000Z
913	flutter_pollfish	A Flutter plugin for rendering Pollfish surveys within an app	4.1.2	82.99310882850085	18	7	8	1	pollfish		NOASSERTION	2022-12-15T10:14:28.000Z
914	control_style	Applies additional decoration to Flutter-based text fields, buttons and other controls. This allows for better interface customisation.	0.0.3	82.98444068825034	7	1	0	0	astoniocom		MIT	2022-10-12T17:11:11.000Z
915	serial_port_win32	A SerialPort library using win32 API, for connecting real device by serial port. Only supports Windows.	0.5.2	82.92809777662202	24	18	3	5	FengChendian		BSD-3-Clause	2022-11-11T10:21:38.000Z
916	flutter_cashfree_pg_sdk	This is a new integration provided by Cashfree. If you are integrating with Cashfree PG for the first time, we recommend that you use this integration.	2.0.1+4	82.90642742599576	4	1	2	0	cashfree	cashfree.com	MIT	2022-12-17T05:05:20.000Z
917	geocore	Geospatial data structures (points, geometry, features, meta) and parsers (GeoJSON, WKT) for Dart.	0.10.0	82.86742079486847	11	20	3	31	navibyte	navibyte.com	NOASSERTION	2022-12-02T20:19:03.000Z
918	model_viewer	A Flutter widget for rendering interactive 3D models in the glTF and GLB formats.	0.8.1	82.84141637411693	130	193	69	31	drydart	ar.to	Unlicense	2022-12-13T12:00:43.000Z
919	colorfilter_generator	Collection of ColorFilter matrices that can be used with ColorFiltered and generator to create custom color filters.	0.0.8	82.82841416374117	6	2	3	1	hsbijarniya	ensorta.com	MIT	2022-03-15T12:46:37.000Z
920	ff_stars	Star Evaluation Components. Powerful and easy to use. Highly customized.	3.0.0	82.79807567286439	2	70	1	0	flutting		MIT	2022-11-07T03:31:52.000Z
921	amplify_datastore_plugin_interface	The platform interface for the DataStore module of Amplify Flutter.	0.6.10	82.79374160273913	7	1128	176	192	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-17T00:16:28.000Z
922	flutter_use	Collection of Flutter Hooks.	0.0.3	82.77207125211285	35	143	8	7	wasabeef	wasabeef.jp	Unlicense	2022-11-20T18:09:02.000Z
923	email_otp	A fast & simple email authentication OTP sender and verification flutter package.	1.0.4	82.7677371819876	11	1	0	1	rohit-chouhan	rohitchouhan.com	MIT	2022-07-31T11:40:26.000Z
924	nuts_activity_indicator	Highly customizable activity indicator (spinner) for your Flutter apps based on the cupertino package.	1.0.0	82.76340311186236	11	2	4	0	dartsidedev	dartside.dev	BSD-3-Clause	2022-11-18T21:30:46.000Z
925	ai_awesome_message	A new Awesome message widget that is sames to toast;snackbar;prompt of Flutter package.	3.0.0	82.71572834048455	34	6	6	1	pdliuw		BSD-3-Clause	2022-08-10T04:02:13.000Z
926	storage_space	Get the free, available and total storage space for the device. Utility helpers for readable sizes	1.0.1+5	82.70706020023404	8	2	3	1	flowmobile	oodavid.com	NOASSERTION	2022-12-02T19:33:20.000Z
927	commons	Commons Flutter package includes alert dialogs, extension functions and much more... Written by 'Ch Arbaz Mateen'	0.7.8+3	82.65071728860573	54	42	16	10	Arbaz-Softagics		GPL-3.0	2021-05-29T12:12:06.000Z
928	walletconnect_qrcode_modal_dart	Provides UI for DApps to easily connect to a supported Wallet apps through open WalletConnect protocol.	0.1.1	82.64204914835523	13	15	10	3	nextchapterstudio	thenextchapter.studio	MIT	2022-12-12T11:06:08.000Z
929	alchemist	A support package that aims to make golden testing in Flutter easier and more streamlined.	0.5.1	82.62904693797945	83	210	14	12	Betterment	betterment.dev	MIT	2022-11-16T15:54:00.000Z
930	implicitly_animated_list	A Flutter widget that implicitly animates a list whenever it rebuilds with new items.	2.1.0	82.60304251722793	16	4	3	2	MarcelGarus		MIT	2021-04-06T17:47:11.000Z
931	unleash	A Server Side Dart SDK for Unleash. Unleash is an open-source feature flag service.	0.4.1	82.59004030685216	16	11	8	5	ivarconr	getunleash.io	Apache-2.0	2022-11-06T20:09:00.000Z
932	item_selector	A generic item selector that works with ListView, GridView, Row, Column, or basically any parent widget that can have indexed child widgets.	0.2.0	82.5770380964764	33	5	5	1	jpnurmi		NOASSERTION	2021-09-02T10:57:04.000Z
933	zebrautility	A flutter plugin for working with zebra printers	0.0.40	82.51202704459757	24	3	16	11	MythiCode		MIT	2022-09-28T14:53:16.000Z
934	ethereum_addresses	A dart library to generate, checksum, and validate Ethereum addresses	1.0.2	82.45135006284401	8	1	1	0	fuseio	fuse.io	MIT	2021-12-05T10:42:17.000Z
935	xid	Xid is a globally unique id generator. Xids are small, fast to generate, sortable, compact URL-safe string with no configuration or central generator server.	1.0.12	82.434013782343	15	5	2	0	pitabwire		MIT	2022-11-13T11:15:31.000Z
936	mlkit_scanner	A Flutter plugin to detect barcodes, text, faces, and objects using Google MLKit API for iOS and Android	0.3.3	82.41667750184199	31	20	5	9	dns-technologies	dns-tech.ru	NOASSERTION	2022-11-09T15:15:26.000Z
937	gql_build	Useful builders for your GraphQL SDL and documents. Based on package:gql_code_builder and package:build	0.7.0	82.39934122134096	13	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z
938	modals	Modals, a Flutter package to simplify all your overlay needs!	1.0.0+1	82.37333680058944	38	9	2	1	KlausJokisuo	klasu.dev	MIT	2022-09-22T10:56:25.000Z
939	onboarding_animation	This package provides page type animation to onboarding screens and provides indicator.	0.0.2	82.30399167858536	47	13	3	0	Mindinventory	mindinventory.com	MIT	2022-09-20T11:29:53.000Z
940	yaru_colors	A collection of Yaru color palettes for Flutter.	0.1.1	82.28232132795908	3	18	3	1	ubuntu		MPL-2.0	2022-11-11T10:27:23.000Z
941	at_commons	A library of Dart and Flutter utility classes that are used across other components of the atPlatform.	3.0.32	82.27365318770858	13	24	9	11	atsign-foundation	atsign.org	BSD-3-Clause	2022-12-15T11:45:19.000Z
942	advance_expansion_tile	1. It allows you to manually collapse, exapnd or toggle expansion tile. It allows you to disable the click	1.0.2	82.25631690720756	5	0	1	0	tarique-khan	whizfy.ai	BSD-3-Clause	2022-11-09T12:32:02.000Z
943	at_utils	A Dart library that contains various utility classes such as atSign, atmetadata, configuration, and logger.	3.0.11	82.20864213582976	7	24	9	11	atsign-foundation	atsign.org	BSD-3-Clause	2022-12-15T11:45:19.000Z
944	flutter_math	Fast and high-quality TeX math equation rendering with pure Dart & Flutter.	0.2.1	82.18263771507823	63	109	44	24	znjameswu		Apache-2.0	2022-01-14T03:04:43.000Z
945	reactive_forms_annotations	Annotations for reactive_forms_generator	0.13.0-beta	82.15229922420146	4	36	9	1	artflutter		NOASSERTION	2022-11-18T09:26:50.000Z
946	sms_maintained	SMS library for Flutter applications. Its allow to send, receive, query sms messages, sms delivery and query contacts info. It exposes an easy and friendly API for developing a completely functional sms app in Flutter.	0.2.5	82.13929701382568	59	36	43	24	geordyvc		MIT	2020-10-09T09:19:37.000Z
947	firebase_instance_id	A Flutter plugin to retrieve the Firebase App Instance ID.	1.0.0	82.12196073332466	3	1	0	0	cingulo	cingulo.com	MIT	2021-10-28T16:55:31.000Z
948	markdown_quill	Convert between quill (delta) format and markdown	1.0.0	82.1176266631994	6	6	14	4	TarekkMA		MIT	2022-05-23T15:38:24.000Z
949	big_decimal	A bugless implementation of BigDecimal in Dart based on Java's BigDecimal	0.3.1	82.09595631257314	9	18	0	2	bugless	bugless.dev	MIT	2022-03-15T20:39:26.000Z
950	flutter_persistent_keyboard_height	Flutter package to get keyboard height. Can be used to display a sticker/emoji modal with correct height.	1.0.5	82.03961340094482	21	13	3	1	f-person	fperson.dev	MIT	2022-03-13T17:00:58.000Z
951	pie_menu	A Flutter package that provides a customizable circular/radial context menu	1.2.3	82.03527933081958	58	14	1	3	rasitayaz		MIT	2022-12-02T23:06:20.000Z
952	messagepack	Streaming API implementation of MessagePack binary serialization format - msgpack.	0.2.1	82.0136089801933	30	17	8	5	nailgilaziev		BSD-3-Clause	2022-04-21T07:58:45.000Z
953	test_descriptor	An API for defining and verifying directory structures.	2.0.1	81.99193862956703	2	7	8	0	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-07T16:13:31.000Z
954	slide_switcher	Package for creating switching widgets with extensive customization options	1.1.2	81.98760455944178	22	4	2	1	chahohbily		MIT	2022-10-15T20:21:30.000Z
955	siri_wave	A Flutter package to create beautiful waveforms like in Siri.	0.2.2	81.94859792831448	27	27	5	2	halildurmus		MIT	2022-10-10T20:03:11.000Z
956	youtube	A package to stream/download youtube video or thumbnail and more.	1.0.1	81.94426385818923	23	1	1	2	rohit-chouhan	rohitchouhan.com	MIT	2022-06-19T08:03:26.000Z
957	toggle_list	An easy-to-use and highly customizable expandable list widget for your Flutter application.	0.2.1	81.93126164781346	31	1	1	0	BinaryBush	binarybush.dev	Apache-2.0	2022-05-26T09:17:35.000Z
958	custom_text	A highly customisable text widget that enables decorations and gestures on strings.	0.6.0	81.91392536731244	17	5	0	1	kaboc	kaboc.cc	MIT	2022-11-24T07:34:23.000Z
959	pfile_picker	Variation of file_picker that uses an external pfile definition	4.5.1+3	81.88792094656091	10	974	432	31	miguelpruivo		MIT	2022-12-12T17:26:48.000Z
960	flutter_locker	Secures your secrets in keychain using biometric authentication (Fingerprint, Touch ID, Face ID...)	2.1.1	81.84891431543362	30	25	4	3	infinum	infinum.com	MIT	2022-11-07T11:34:38.000Z
961	flutter_feed_reaction	A Flutter package providing you with highly customizable reactions list for posts/comments in a Social Media kind of an app.	0.0.6	81.84458024530838	14	1	0	1	shrijanRegmi		BSD-3-Clause	2022-12-08T12:01:00.000Z
962	dhttpd	A static HTTP file server for easy local hosting of a directory.	4.0.1	81.84024617518311	68	82	18	10	kevmoo	j832.com	BSD-3-Clause	2022-11-09T20:33:26.000Z
963	rich_clipboard	Flutter plugin for accessing rich text and other data types in the system clipboard.	1.0.1	81.76223291292854	26	15	6	2	BringingFire	bringingfire.com	BSD-3-Clause	2022-11-30T17:39:55.000Z
964	async_wallpaper	Set wallpapers on Android asynchronously. Also supports video live wallpapers. Use this, when you want to set a wallpaper on Android without a delay or blocking your whole app.	2.0.1	81.72322628180125	43	11	10	5	codenameakshay	hashstudios.dev	MIT	2022-10-02T07:06:35.000Z
965	line_chart	A simple flutter package to create a custom line chart	1.1.11	81.71889221167599	23	2	0	1	lucas-sesti		MIT	2021-04-19T14:51:11.000Z
966	country	Generated country class with country_generator using countries.	2.0.3	81.70155593117497	9	0	1	0	aaassseee		MIT	2022-12-13T01:47:03.000Z
967	reactive_image_picker	Wrapper around image_picker to work with reactive_forms	0.12.0	81.68421965067395	10	47	23	2	artflutter		MIT	2022-12-15T16:51:57.000Z
968	ironsource_mediation	an ironSource SDK Flutter bridge	1.1.0	81.6798855805487	12	3	11	7	ironsource-mobile		MIT	2022-09-20T06:57:36.000Z
969	flutter_openim_sdk	An instant messaging plug-in that supports Android and IOS. And the server is also all open source.	2.3.5	81.65821522992242	7	276	178	3	OpenIMSDK		MIT	2022-12-15T07:54:21.000Z
970	custom_rating_bar	Custom rating bar for flutter with support of  custom icons, half icons, directions, alignments & more.	2.0.4	81.65388115979717	13	0	0	0	eterkit	eterkit.com	BSD-3-Clause	2022-12-16T15:08:13.000Z
971	flat	A simple, no dependency 🚀 way to take a nested Map and flatten it into a single depth Map. Based on Node.js `flat` package.	0.4.1	81.6408789494214	11	8	2	1	danilofuchs		MIT	2021-11-18T20:51:29.000Z
972	deepar_flutter	Official Flutter SDK for DeepAR	0.0.3	81.63221080917089	21	11	7	12	DeepARSDK	deepar.ai	MIT	2022-11-30T06:13:06.000Z
973	installer_info	Returns information about the method used to install your app.	0.3.0	81.60620638841937	5	0	4	0	caiopo	caiopo.com	MIT	2021-04-16T21:59:22.000Z
974	esp_smartconfig	EspTouch and EspTouchV2 implementations of SmartConfig provisioning protocols. Plain Dart. All platforms.	1.1.10	81.59753824816886	12	25	2	0	abobija	abobija.com	MIT	2022-08-11T22:10:49.000Z
975	flutter_dtmf	Generates DTFM Tones for Flutter Application. This can be used in VOIP applications or other applications that need to generate DTMF Tones.	2.0.2	81.5758678975426	7	9	7	1	eopeter	eopeter.com	MIT	2022-01-19T19:20:50.000Z
976	easy_loader	The easiest way to handle a simple full screen loader in Flutter. Written in Dart. Fully customizable.	2.0.0	81.51519091578902	14	5	3	0	aligorithm	aligorithm.i.ng	MIT	2021-12-02T22:23:55.000Z
977	hyperpay	A plugin to wrap HyperPay mobile SDK for iOS and Android, used to accept payments in Flutter apps using HyperPay Payments Gateway.	1.0.0-dev.7	81.49785463528801	34	11	26	7	nyartech	nyartech.com	MIT	2022-12-03T08:14:02.000Z
978	rounded_background_text	Text, TextField and TextSpan highlighted with rounded corners	0.3.0	81.45884800416071	25	39	7	3	bdlukaa	bdlukaa.dev	BSD-3-Clause	2022-08-06T12:15:37.000Z
979	easy_web_view2	A super simple webview for Flutter Web and Mobile from @rodydavis (Null safety and updated dependencies)	0.0.3	81.45451393403546	14	2	4	2	berat-cakir		MIT	2021-06-15T17:16:42.000Z
980	fitted_text_field_container	A Container that automatically resizes to fit a the text value of a Material TextField.	2.0.0	81.43717765353443	27	7	1	2	huyffs	su93rheroes.com	MIT	2021-03-06T23:33:41.000Z
981	very_good_cli	A Very Good Command-Line Interface for Dart created by Very Good Ventures.	0.9.1	81.41984137303342	386	1755	148	52	VeryGoodOpenSource	verygood.ventures	MIT	2022-12-17T23:33:26.000Z
982	import_lint	The Import Lint package defines import lint rules and report on lints found in Dart code.	0.9.4	81.40683916265765	13	15	1	4	kawa1214	kawa.dev	NOASSERTION	2022-12-09T21:05:33.000Z
983	gviz	A simple utility for creating GraphViz directed graphs using an object oriented API.	0.4.0	81.37216660165562	7	15	5	1	kevmoo	j832.com	BSD-3-Clause	2022-11-10T01:44:01.000Z
984	flutter_section_list	A ListView and GridView support section like iOS，header pinned，item staggered.	1.1.1	81.36783253153035	10	8	1	2	lhx546920268		MIT	2021-03-17T08:51:40.000Z
985	global_configs	A flutter package to manage application configurations via singleton pattern.	1.1.2	81.32015776015255	9	5	1	0	initCommerce		MIT	2021-11-03T10:31:49.000Z
986	turf	A turf.js-like geospatial analysis library working with GeoJSON, written in pure Dart.	0.0.7	81.3158236900273	21	29	12	21	dartclub	dartlang.rocks	MIT	2022-09-30T04:59:57.000Z
987	breathing_collection	A collection of Flutter widgets with breathing animation. More widgets will be added.	1.0.0+3	81.31148961990206	54	2	1	0	Type0N1	dogeeexd.com	MIT	2022-02-04T03:14:43.000Z
988	advanced_in_app_review	Advanced In App Reviews for iOS and Android. Tries to show the in app reviews only after meetings defined conditions (days after install ...).	1.1.1	81.29848740952629	22	6	2	1	eeoom	eeoom.com	MIT	2022-12-16T14:39:52.000Z
